epoch,lr,loss,iou,val_loss,val_iou
46.0,0.0006235253948911997,0.11769162885781027,0.8856413035875744,0.17805458842353386,0.8687128602201916
47.0,0.0006172901409422877,0.11932703269979893,0.8836316934160918,0.17783392644063992,0.8680550523267744
48.0,0.0006111172395328649,0.11607999698473857,0.8857229440970719,0.17614191668954762,0.8690029960066501
49.0,0.0006050060671375363,0.11272141477491102,0.8884351780917468,0.17332302512262354,0.8695634236329465
50.0,0.0005989560064661609,0.11150856535786237,0.8893022424150798,0.1776066458445381,0.8700955292642234
51.0,0.0005929664464014993,0.1101370731798502,0.8909687833012845,0.1737970097244463,0.871161719045443
52.0,0.0005870367819374844,0.11052709483565429,0.89074519571049,0.17327255353500898,0.8720264469709591
53.0,0.0005811664141181095,0.10843705226722945,0.8924712610349952,0.17545123415237124,0.8701733065800589
54.0,0.0005753547499769285,0.11334196796529314,0.8868966896683415,0.17797885229811072,0.8683136619436336
55.0,0.0005696012024771592,0.11197767521326359,0.8889343756080211,0.1742207307622514,0.8714081044459742
56.0,0.0005639051904523875,0.10882479347224928,0.8919618590170528,0.17199761018326337,0.8726747074729165
57.0,0.0005582661385478637,0.10835301347522654,0.8928711278646999,0.17204814239151098,0.8728813330067718
58.0,0.000552683477162385,0.10550831019496307,0.895058281793549,0.172420628241856,0.8722897534150955
59.0,0.0005471566423907612,0.10378871584295207,0.8964648920869264,0.16947516176680272,0.8733538093443886
60.0,0.0005416850759668536,0.10255176866920586,0.8973231587869361,0.16886049703779546,0.8760412758332563
61.0,0.000536268225207185,0.1025248982776434,0.896976314787659,0.17052276271649383,0.875566898796889
62.0,0.0005309055429551132,0.10091198942600152,0.8981204793042962,0.16847489812326702,0.875628159027228
63.0,0.000525596487525562,0.09910900024776785,0.8996535874236057,0.16758928160098466,0.8780622596310348
64.0,0.0005203405226503064,0.09778568715366542,0.9002429621276541,0.1670209161344577,0.8778387256086592
65.0,0.0005151371174238034,0.09890073069777244,0.8999161545579158,0.16920551505278458,0.8782650221884061
66.0,0.0005099857462495653,0.0979129228199649,0.9007621136141288,0.17347670790993355,0.875929273117131
67.0,0.0005048858887870696,0.09915055465112385,0.8988609031141638,0.1687101379714229,0.876581922297975
68.0,0.0004998370298991989,0.09575597129953213,0.9016471908358176,0.166436285415495,0.8795678683179424
69.0,0.000494838659600207,0.0958009463790645,0.9020120661115714,0.16731839038600976,0.8782717734675615
70.0,0.0004898902730042048,0.0938363837189654,0.9036731608279871,0.16388835774903948,0.8801184430572778
71.0,0.0004849913702741628,0.09397575064984143,0.9034704642497549,0.16741515717215158,0.8787677969542259
72.0,0.00048014145657142114,0.09387736996779075,0.9029561414764716,0.16509445460343902,0.8802298109600168
73.0,0.00047534004200570695,0.09089292780074298,0.9057192428400265,0.16539803083816712,0.8813764932388441
74.0,0.0004705866415856499,0.08944128988645016,0.9070557627381614,0.16354022022675385,0.8823291232786539
75.0,0.0004658807751697934,0.08833485333901694,0.9081000416830312,0.16586541011929512,0.8816427028129638
76.0,0.00046122196741809544,0.08868005115570676,0.908025044567881,0.16524227568879724,0.881006359783941
77.0,0.0004566097477439145,0.08852653057338336,0.9081408514497636,0.16428808173672718,0.8825229492710666
78.0,0.00045204365026647533,0.08782652829192643,0.9094394667083179,0.16428620296276428,0.882851785655913
79.0,0.0004475232137638106,0.08866538360523872,0.9080888065490175,0.16512166628275404,0.8818495256796676
80.0,0.0004430479816261725,0.08603318295099287,0.9103279554198145,0.16514443220909347,0.8837733474544108
81.0,0.00043861750180991077,0.0873818500365457,0.9084864059134761,0.16656743879006666,0.8784258311724197
82.0,0.00043423132679181164,0.08905668894195148,0.9071718274804225,0.16374314411289312,0.8820495465580369
83.0,0.0004298890135238935,0.08633650062430619,0.9101171581632376,0.1645517869937149,0.8838586596956127
84.0,0.0004255901233886546,0.08368872637804757,0.9121120683235548,0.16349675696851176,0.8829958009277864
85.0,0.00042133422215476804,0.08279638049694207,0.912522655749808,0.16393770019269802,0.8821459138871652
86.0,0.00041712087993322035,0.08176926381758645,0.9135849341190931,0.16294106040996584,0.8854678207369684
87.0,0.0004129496711338881,0.08076468377541272,0.9143450056937902,0.16245191904123535,0.8852926220144205
88.0,0.0004088201744225492,0.07962085085355827,0.9152460375393652,0.16263893962075765,0.8855707426657975
89.0,0.0004047319726783237,0.07822293574866067,0.9166824674659553,0.1615530865859579,0.8861973005493156
90.0,0.00040068465295154044,0.07748364867308201,0.9174281652381934,0.16140128206461668,0.8868480298720857
91.0,0.00039667780642202503,0.07799563974014714,0.9169937095124043,0.1632139649750157,0.883233489019981
92.0,0.0003927110283578048,0.08071893908911282,0.9149899143598275,0.162535626525906,0.8852104349322012
93.0,0.00038878391807422674,0.08016395907944594,0.9162589012830955,0.1640386705032804,0.8856856486030638
94.0,0.0003848960788934845,0.07912598841656478,0.916635013488299,0.1635026941922578,0.8863228183441803
95.0,0.00038104711810454966,0.08118693670655927,0.9142492543006131,0.1668082972226495,0.8841488012503459
96.0,0.00037723664692350416,0.08069627136628851,0.9153325842638235,0.16582076835700058,0.8847996071896663
97.0,0.00037346428045426913,0.07968183789943528,0.9161291415567057,0.1625643205744299,0.8868412745792728
98.0,0.00036972963764972643,0.07624554944535096,0.9190176017831934,0.16143357182260265,0.8875768679701441
99.0,0.00036603234127322915,0.07538006434010135,0.9196662035353915,0.16356948907063765,0.8882535672820663
100.0,0.00036237201786049685,0.07436599367513107,0.9203950792103843,0.16311885340308602,0.8874281166444739
101.0,0.0003587482976818919,0.07419980303026162,0.9207142279059327,0.16340593244372445,0.8868039357763261
102.0,0.00035516081470507297,0.0745151532957187,0.9198900501907199,0.16489846068857747,0.8869084854629701
103.0,0.0003516092065580222,0.0739424455847241,0.9204878699748775,0.1627625708298927,0.8870171595567982
104.0,0.000348093114492442,0.07300479410805254,0.9215841388132812,0.16208226504650983,0.8881335235154264
105.0,0.00034461218334751756,0.07194686392879385,0.9223440844215438,0.1610551577230746,0.8879611912567639
106.0,0.0003411660615140424,0.07273462565981934,0.9218169655128641,0.16329462098127062,0.8868075126988546
107.0,0.00033775440089890197,0.07384067966451502,0.9210409166582916,0.16176461335271597,0.8870902732376671
108.0,0.000334376856889913,0.07183855097008567,0.9229186158737339,0.1608654671687294,0.8877197450181492
109.0,0.00033103308832101386,0.0721849555738716,0.9224550163531499,0.16032195747406644,0.8892783317295065
110.0,0.00032772275743780374,0.07141943944570346,0.9231476722283699,0.16246075530282475,0.8884228598672322
111.0,0.0003244455298634257,0.07045426775311303,0.9242027331956133,0.16239296200431205,0.8879278234342999
112.0,0.0003212010745647914,0.0694027305381675,0.9251367339349525,0.16021337554874746,0.889957989265833
113.0,0.0003179890638191435,0.0684952161505691,0.9258445826333045,0.15967489110136573,0.8895160195547419
114.0,0.0003148091731809521,0.06903892995901087,0.9255075886832629,0.16075240846045993,0.8891283233451542
115.0,0.0003116610814491426,0.0683788150931016,0.9260074581945501,0.16037990499965168,0.8892599764735372
116.0,0.00030854447063465116,0.07070293634111045,0.9232850846244999,0.15975608181377704,0.8896800322580588
117.0,0.00030545902592830465,0.06747124939520135,0.9267062736290692,0.15974647365510464,0.890335204246627
118.0,0.00030240443566902157,0.06631329556943005,0.9277118580940907,0.1595705795440484,0.8909733716024012
119.0,0.00029938039131233136,0.06556741180073501,0.9284912281092551,0.16076248871501198,0.8904624430979212
120.0,0.00029638658739920804,0.06559705829773194,0.9284336543422705,0.1599319354546341,0.8902590000521237
121.0,0.000293422721525216,0.06475723955111626,0.9294330163551081,0.1601164488714527,0.8907711868541508
122.0,0.0002904884943099638,0.06447428573145826,0.9297182861156761,0.16019203484227712,0.8910745942919474
123.0,0.0002875836093668642,0.06414571347144934,0.9301841424824654,0.16075322180139748,0.8907004773516379
124.0,0.00028470777327319557,0.06438807361464724,0.9301610615887572,0.1613305425271392,0.8906672265456984
125.0,0.0002818606955404636,0.06436056931877238,0.9302877082343052,0.15984496546231888,0.8908792448069055
126.0,0.00027904208858505896,0.06471052635301891,0.9300584649927185,0.17092573960227045,0.8812468018420073
127.0,0.00027625166769920835,0.07067982338241532,0.9248945221244058,0.16085949006744407,0.8906541874301802
128.0,0.00027348915102221624,0.06606900435673375,0.9290911073210782,0.15941108860583467,0.8914380872667333
129.0,0.0002707542595119941,0.06398283817574509,0.9309380945979724,0.16060516547242348,0.8913729056307015
130.0,0.00026804671691687415,0.06281154405357492,0.9317210879585299,0.1594859346832064,0.8914932481445949
131.0,0.0002653662497477054,0.062079656359731644,0.9326423009435544,0.15993151733313093,0.8920660069335249
132.0,0.00026271258725022833,0.06186658857215164,0.9330019189070721,0.15972171393646437,0.891948667128
133.0,0.000260085461377726,0.06140458488311523,0.9332377694594176,0.16000560311261902,0.8918032242927317
134.0,0.00025748460676394875,0.06077661226766232,0.933986999067387,0.1597979710522023,0.8922086929677934
135.0,0.00025490976069630927,0.06065136159205029,0.9340044902625915,0.16097167269750076,0.8920619985602549
136.0,0.00025236066308934616,0.06033577128416962,0.9343250475912017,0.15925193721936506,0.8923074546969164
137.0,0.0002498370564584527,0.06024304295006471,0.9346161140791761,0.16072217502038588,0.8921969683035783
138.0,0.0002473386858938682,0.060095365358214095,0.9348673251724576,0.15867225533689966,0.8923340515515382
139.0,0.0002448652990349295,0.05994130643960248,0.9350006727691561,0.16046526659788055,0.8920591692027517
140.0,0.0002424166460445802,0.05958987777240765,0.9353330940954018,0.15910201244564218,0.8924547176618826
141.0,0.0002399924795841344,0.05933713683715233,0.9358176515937842,0.16085481499745088,0.8912828798867154
142.0,0.00023759255478829306,0.05928521525337655,0.9357439331268049,0.15996943071315234,0.8918625707117379
143.0,0.00023521662924041014,0.05889496546334181,0.9362632025691193,0.1598392432047562,0.8921562235956216
144.0,0.00023286446294800602,0.05849265815037438,0.9367805103149721,0.15971944023939696,0.8927234818924099
145.0,0.00023053581831852595,0.05829598141722699,0.9369437362288644,0.15883407166058366,0.8926057239141787
146.0,0.0002282304601353407,0.05867178859109552,0.9366378195720446,0.1595129959115928,0.8928817160918943
147.0,0.00022594815553398729,0.05814909546548485,0.9372499795789507,0.15990940718488258,0.8927347212333349
148.0,0.0002236886739786474,0.058230303880623266,0.937224001202395,0.15998311175710775,0.8926131572395952
149.0,0.00022145178723886094,0.058081439974853113,0.937510571802228,0.1608361232263798,0.891819698720544
150.0,0.00021923726936647233,0.05852902586707193,0.9367257081450271,0.16266204984011975,0.8911361814138438
151.0,0.0002170448966728076,0.05850392930273317,0.9371351521447524,0.15978076012635772,0.8925738795451413
152.0,0.00021487444770607953,0.05735477236792063,0.9383506167397222,0.16064211120828986,0.8923198378320467
153.0,0.00021272570322901873,0.056525650314795665,0.9392212171767432,0.15945513161237945,0.8928613594628161
154.0,0.00021059844619672854,0.05659819357733951,0.9389738953084065,0.15950058193200015,0.893206463574306
155.0,0.00020849246173476125,0.05617937794289528,0.9395841957301755,0.16060187625275416,0.89260225679587
156.0,0.00020640753711741362,0.056208458896248766,0.9393715326551874,0.16037867645817724,0.8929880278007716
157.0,0.00020434346174623948,0.057199684775665276,0.9384521132729299,0.1604258494705639,0.8924066895738673
158.0,0.00020230002712877707,0.05703207350566856,0.9388873319458774,0.15948578939688476,0.8928312989040486
159.0,0.0002002770268574893,0.05596850264785636,0.939918121196303,0.15984055560759522,0.8933344265530512
160.0,0.00019827425658891441,0.055281801977091365,0.9405805302095289,0.16023426778106528,0.8927862720597015
161.0,0.00019629151402302526,0.05472325038515095,0.9411465954967431,0.15923525160178542,0.8933761149107938
162.0,0.000194328598882795,0.05592875093476385,0.9401024185889227,0.16118057228794153,0.8921586642502581
163.0,0.00019238531289396705,0.05627180975026045,0.9396940862171633,0.16004452041604303,0.8931034160103158
164.0,0.00019046145976502738,0.054961686348940574,0.9410289221049225,0.15936614843932065,0.8934404730938514
165.0,0.0001885568451673771,0.05425509853431812,0.9418395259006683,0.1592872232537378,0.8935783753919324
166.0,0.00018667127671570332,0.053667647286485404,0.9422591275841574,0.15945223934779112,0.893510904862469
167.0,0.00018480456394854628,0.05350518715368886,0.9426546014243238,0.1602313172664832,0.8931216315684852
168.0,0.0001829565183090608,0.05334093743282506,0.9427618875543226,0.15914839506149292,0.8935891781713898
169.0,0.0001811269531259702,0.05321678063935704,0.9428437558577509,0.15926740102639253,0.8937495609030399
170.0,0.0001793156835947105,0.05308943728987987,0.9431775041006346,0.15940494230017066,0.8935699409827941
171.0,0.0001775225267587634,0.053025019124277636,0.9433238172677574,0.1600294533947652,0.8938082419033196
172.0,0.00017574730149117577,0.053062907316618495,0.9433332406940799,0.15982263437895614,0.8933166982218018
173.0,0.000173989828476264,0.05297453650551984,0.9434998719778427,0.16053692103278908,0.893394132826798
174.0,0.00017224993019150138,0.05286446372922669,0.9436532273107732,0.15944385164501992,0.8933193420532025
175.0,0.00017052743088958637,0.05262183369352268,0.9439225760214118,0.15942739805375988,0.8935969161855565
176.0,0.0001688221565806905,0.05236750543435924,0.9442164729186533,0.15951783383603801,0.8937131483038253
177.0,0.0001671339350148836,0.05208221496616164,0.9446102730333724,0.15941355385902253,0.8939938326097209
178.0,0.00016546259566473478,0.05198462382277362,0.9450118317263904,0.15994246481833133,0.8931657853753024
179.0,0.00016380796970808743,0.05181917827576399,0.9447893951691492,0.15965256264263933,0.8935618147139768
180.0,0.00016216989001100656,0.05172688937467387,0.9451347935525913,0.1598180252212015,0.8938119224532958
181.0,0.0001605481911108965,0.05167189539752455,0.9452568821055972,0.16053612530231476,0.8933142956766005
182.0,0.00015894270919978754,0.05139926850445505,0.9455265466035729,0.1591380829922855,0.8936429680075121
183.0,0.00015735328210778968,0.05115213600966411,0.945881983369175,0.16039986231110312,0.8933162800709465
184.0,0.0001557797492867118,0.05108872404656349,0.9459004972187234,0.15935976786369627,0.893760981744672
185.0,0.00015422195179384468,0.05100478930000821,0.9461726160908698,0.15949078399518674,0.893647437109604
186.0,0.00015267973227590622,0.050763759133206986,0.9463673630791845,0.15944483016871594,0.8937434553382673
187.0,0.00015115293495314715,0.05078798323137383,0.9464385205791163,0.15952640052207492,0.8937352234198865
188.0,0.0001496414056036157,0.05087464411034543,0.9463714635753167,0.1602367851036516,0.8934487476384306
189.0,0.00014814499154757954,0.050311403858483345,0.9468764118914612,0.15875396653163162,0.8941611868888018
190.0,0.00014666354163210375,0.050216145678144745,0.9470965153660378,0.16010282654315233,0.8936941539401196
191.0,0.00014519690621578272,0.05009874298722825,0.9473072546419696,0.15918793584304777,0.8938054982680782
192.0,0.0001437449371536249,0.04984591788270025,0.9475413549594585,0.16037170851433818,0.8937759617277643
193.0,0.00014230748778208864,0.0499293053140625,0.9475003828503339,0.16005634114315564,0.8932121676457178
194.0,0.00014088441290426774,0.049788326208089664,0.9476655681064963,0.15970750855789942,0.8940491148449928
195.0,0.00013947556877522507,0.049464480314626656,0.9480731272566288,0.16022276852957226,0.893944354069638
196.0,0.00013808081308747282,0.0494945891535817,0.9481953144480978,0.16004980588331819,0.8938688193971014
197.0,0.00013670000495659808,0.04947888968178095,0.9482003187095078,0.15971628089689396,0.8938538223196257
198.0,0.0001353330049070321,0.049806455532327674,0.9478914504574476,0.15920658760958098,0.8936628861734046
199.0,0.00013397967485796178,0.04965966201236106,0.9479779283473856,0.15981828133490952,0.8936561835718656
200.0,0.00013263987810938215,0.049190207050205804,0.948562440279185,0.15955026993866672,0.8938559946667773
201.0,0.00013131347932828833,0.04889720577237188,0.9486068153916244,0.15921837332743136,0.8940587833768252
202.0,0.00013000034453500544,0.04868290166601411,0.9490655311941294,0.15948861075395887,0.8935943520775962
203.0,0.0001287003410896554,0.04864710311477001,0.9491955087785592,0.16094902462579988,0.8931943051972371
204.0,0.00012741333767875884,0.04833736286586166,0.9495193322834798,0.15996242229911414,0.8938004236533484
205.0,0.00012613920430197125,0.04821330728407344,0.9498308651933417,0.159833853344687,0.8938321141308017
206.0,0.00012487781225895152,0.048159607534861974,0.9499375469049743,0.15991156438196247,0.8936256240407817
207.0,0.000123629034136362,0.04830851872316283,0.9496359156915308,0.1596739088100466,0.8938621360820577
208.0,0.0001223927437949984,0.04814965411638602,0.9498120139543215,0.16005312926559287,0.8939330919209553
209.0,0.0001211688163570484,0.0479825290126933,0.950126689111881,0.16064377954568376,0.893802550148084
